ip,timestamp,method,url,status,response_size
ix-pas10-16.ix.netcom.com,17/Aug/1995:08:39:42 -0400,GET,/~macmedia/boulder/bguideline.html,404,
n1001299.ksc.nasa.gov,17/Aug/1995:09:10:06 -0400,GET,/ksc./launch support/default.htm,404,
141.76.75.63,17/Aug/1995:09:11:43 -0400,GET,/shuttle/missions/sts-68/ksc-upclose.gif,404,
demo-27.oai.org,17/Aug/1995:09:14:28 -0400,GET,/pub/winvn/readme.txt,404,
demo-27.oai.org,17/Aug/1995:09:14:44 -0400,GET,/pub/winvn/release.txt,404,
demo-27.oai.org,17/Aug/1995:09:15:03 -0400,GET,/pub/winvn/readme.txt,404,
131.158.73.144,17/Aug/1995:09:21:34 -0400,GET,/shuttle/missions/missions,404,
mundil.cs.mu.oz.au,17/Aug/1995:09:35:02 -0400,GET,/persons/astronauts/thagar.html,404,
peter_tirrell.cis.brown.edu,17/Aug/1995:09:38:57 -0400,GET,/pub/winvn/release.txt,404,
peter_tirrell.cis.brown.edu,17/Aug/1995:09:39:00 -0400,GET,/pub/winvn/release.txt,404,
130.225.25.197,17/Aug/1995:09:49:40 -0400,GET,/shuttle/missions/missions.htmf,404,
pellew.ntu.edu.au,17/Aug/1995:09:58:42 -0400,GET,/history/apollo.html,404,
pellew.ntu.edu.au,17/Aug/1995:09:59:17 -0400,GET,/history/apolloapollo.html,404,
pc-051.fbk.eur.nl,17/Aug/1995:10:01:25 -0400,GET,/pub/winvn,404,
pc-051.fbk.eur.nl,17/Aug/1995:10:01:55 -0400,GET,/pub/,404,
pc-051.fbk.eur.nl,17/Aug/1995:10:02:03 -0400,GET,/pub,404,
query1.lycos.cs.cmu.edu,17/Aug/1995:10:04:52 -0400,GET,/robots.txt,404,
pc-051.fbk.eur.nl,17/Aug/1995:10:04:57 -0400,GET,/pub/win3/winvn,404,
163.206.11.40,17/Aug/1995:10:12:16 -0400,GET,/Images/LeRClogo.gif,404,
163.206.11.40,17/Aug/1995:10:12:30 -0400,GET,/Images/LeRClogo.gif,404,
163.206.11.40,17/Aug/1995:10:13:15 -0400,GET,/Images/LeRClogo.gif,404,
merc.micron.com,17/Aug/1995:10:14:19 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
merc.micron.com,17/Aug/1995:10:14:25 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
131.158.70.68,17/Aug/1995:10:39:03 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
utr0059.pi.net,17/Aug/1995:10:47:03 -0400,GET,/shuttle/missions/sts-68/ksc-upclose.gif,404,
www-d2.proxy.aol.com,17/Aug/1995:10:47:46 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
198.60.12.167,17/Aug/1995:10:49:46 -0400,GET,/://spacelink.msfc.nasa.gov,404,
hawk.le.ac.uk,17/Aug/1995:10:57:42 -0400,GET,/jsc/jsc_homepage html,404,
163.206.137.21,17/Aug/1995:10:57:50 -0400,GET,/elv/uplink.html,404,
rcwusr.bp.com,17/Aug/1995:11:16:17 -0400,GET,/pub/winvn/release.txt,404,
rcwusr.bp.com,17/Aug/1995:11:16:28 -0400,GET,/pub/winvn/readme.txt,404,
ppp67.cac.psu.edu,17/Aug/1995:11:29:07 -0400,GET,/pub/,404,
ppp67.cac.psu.edu,17/Aug/1995:11:29:15 -0400,GET,/pub,404,
ppp67.cac.psu.edu,17/Aug/1995:11:29:57 -0400,GET,/pub,404,
term12.vol.net,17/Aug/1995:11:46:18 -0400,GET,/pub/winvn/readme.txt,404,
term12.vol.net,17/Aug/1995:11:46:28 -0400,GET,/pub/winvn/release.txt,404,
161.98.145.250,17/Aug/1995:12:00:30 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
marlow.ukb.novell.com,17/Aug/1995:12:01:23 -0400,GET,/shuttle/resources/orbiters/discovery.gif,404,
marlow.ukb.novell.com,17/Aug/1995:12:04:02 -0400,GET,/shuttle/resources/orbiters/atlantis.gif,404,
derec,17/Aug/1995:12:04:25 -0400,GET,/shuttle/video/o-ring.jpeg,404,
tide01.microsoft.com,17/Aug/1995:12:14:37 -0400,GET,/shuttle/technology/images/tps_mods-small.gif,404,
bdmgate.bdm.com,17/Aug/1995:12:26:13 -0400,GET,/shuttle/news/sci.space.news/50,404,
cliffy.lfwc.lockheed.com,17/Aug/1995:12:47:49 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
minerals.gps.caltech.edu,17/Aug/1995:12:59:51 -0400,GET,/pub/winvn/readme.txt,404,
minerals.gps.caltech.edu,17/Aug/1995:12:59:55 -0400,GET,/pub/winvn/release.txt,404,
duteele.et.tudelft.nl,17/Aug/1995:13:04:55 -0400,GET,/software/winvn/winvn.html.,404,
labbcm.bch.umontreal.ca,17/Aug/1995:13:17:40 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
amway.ch.apollo.hp.com,17/Aug/1995:13:27:31 -0400,GET,/mdss/mdss.html,404,
eng14.usask.ca,17/Aug/1995:13:28:02 -0400,GET,/shuttle/resources/orbiters/challenger.gif,404,
ad06-044.compuserve.com,17/Aug/1995:14:07:31 -0400,GET,/pub/winvn/readme.txt,404,
204.255.253.101,17/Aug/1995:14:10:25 -0400,GET,/NASA.News/Status.Reports/,404,
128.159.104.92,17/Aug/1995:14:10:29 -0400,GET,/SDG/Experimental/demoweb/return.gif,404,
204.255.253.101,17/Aug/1995:14:10:39 -0400,GET,/NASA.News/Status.Reports/,404,
manhattan.ksc.nasa.gov,17/Aug/1995:14:10:55 -0400,GET,//pub/postgres/postgres-v4r2/postgres.bugs,404,
204.255.253.101,17/Aug/1995:14:11:06 -0400,GET,/NASA.News/Status.Reports/,404,
gk-east.usps.gov,17/Aug/1995:14:11:20 -0400,GET,/shuttle/missions/sts-68/ksc-upclose.gif,404,
204.255.253.101,17/Aug/1995:14:12:18 -0400,GET,/NASA.News/Status.Reports/,404,
204.255.253.101,17/Aug/1995:14:12:57 -0400,GET,/NASA.News/Status.Reports/,404,
wdial203.futuris.net,17/Aug/1995:14:13:30 -0400,GET,/msfc/astro_home.htmll,404,
duteele.et.tudelft.nl,17/Aug/1995:14:16:14 -0400,GET,/software/winvn/winvn.html.,404,
204.255.253.101,17/Aug/1995:14:18:19 -0400,GET,/NASA.News/Status.Reports/,404,
156.63.56.25,17/Aug/1995:14:25:30 -0400,GET,/software/winvn/winvn.html.,404,
sol.newnet.navy.mil,17/Aug/1995:14:29:24 -0400,GET,/pub/winvn/readme.txt,404,
sol.newnet.navy.mil,17/Aug/1995:14:29:28 -0400,GET,/pub/winvn/release.txt,404,
yeo.jsc.nasa.gov,17/Aug/1995:14:30:24 -0400,GET,/images/crawlerway-logo.gif,404,
discovery.lanl.gov,17/Aug/1995:14:38:10 -0400,GET,/pub/winvn/release.txt,404,
discovery.lanl.gov,17/Aug/1995:14:38:19 -0400,GET,/pub/winvn/readme.txt,404,
discovery.lanl.gov,17/Aug/1995:14:38:37 -0400,GET,/pub/winvn/readme.txt,404,
discovery.lanl.gov,17/Aug/1995:14:38:47 -0400,GET,/pub/winvn/readme.txt,404,
discovery.lanl.gov,17/Aug/1995:14:38:51 -0400,GET,/pub/winvn/readme.txt,404,
discovery.lanl.gov,17/Aug/1995:14:38:51 -0400,GET,/pub/winvn/readme.txt,404,
ad16-023.compuserve.com,17/Aug/1995:14:46:50 -0400,GET,/software/winvn.html,404,
uard1.reg.uci.edu,17/Aug/1995:14:51:30 -0400,GET,/://spacelink.msfc.nasa.gov,404,
racossa.srv.pacbell.com,17/Aug/1995:14:58:37 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
lmac29.jsc.nasa.gov,17/Aug/1995:14:59:00 -0400,GET,/persons/astronauts/q-to-t/StrekalovG.txt,404,
buster.dvts.com,17/Aug/1995:14:59:58 -0400,GET,/shuttle/resources/orbiters/discovery.gif,404,
itecs5.telecom-co.net,17/Aug/1995:15:09:00 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
198.187.60.80,17/Aug/1995:15:11:06 -0400,GET,/people/nasa-cm/jmd.html,404,
198.187.60.80,17/Aug/1995:15:11:10 -0400,GET,/people,404,
malin.space.se,17/Aug/1995:15:13:49 -0400,GET,/shuttle/countdown/video/livevideo.jpeg,404,
piweba5y.prodigy.com,17/Aug/1995:15:19:05 -0400,GET,/persons/nasa-cm/nec.ntml,404,
piweba5y.prodigy.com,17/Aug/1995:15:20:04 -0400,GET,/persons/nasa-cm/nec.html,404,
dd05-002.compuserve.com,17/Aug/1995:15:20:22 -0400,GET,/shuttle/missions/sts-68/ksc-upclose.gif,404,
ip39.stamford.ct.interramp.com,17/Aug/1995:15:24:15 -0400,GET,/pub/winvn/readme.txt,404,
ip39.stamford.ct.interramp.com,17/Aug/1995:15:24:21 -0400,GET,/pub/winvn/release.txt,404,
n1121796.ksc.nasa.gov,17/Aug/1995:15:24:28 -0400,GET,/yahoo.com/,404,
167.196.37.25,17/Aug/1995:15:27:02 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
mac391s.ksc.nasa.gov,17/Aug/1995:15:32:16 -0400,GET,/nasa/nasa_hottopics.html,404,
ip39.stamford.ct.interramp.com,17/Aug/1995:15:39:34 -0400,GET,/pub/winvn/readme.txt,404,
ip39.stamford.ct.interramp.com,17/Aug/1995:15:39:38 -0400,GET,/pub/winvn/release.txt,404,
vpdir003.gtri.gatech.edu,17/Aug/1995:16:07:20 -0400,GET,/persons/astronauts/q-to-t/TrulyRH.txt,404,
192.127.57.28,17/Aug/1995:16:25:33 -0400,GET,/archives.gif,404,
192.127.57.28,17/Aug/1995:16:25:35 -0400,GET,/nasa/Images/safer.gif,404,
stortek1.stortek.com,17/Aug/1995:16:27:21 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
sonnywms.mindspring.com,17/Aug/1995:16:37:39 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
dd07-019.compuserve.com,17/Aug/1995:16:38:55 -0400,GET,/shuttle/technology/images/sts-cron-72-small.gif,404,
query1.lycos.cs.cmu.edu,17/Aug/1995:16:43:27 -0400,GET,/robots.txt,404,
128.159.144.38,17/Aug/1995:16:55:00 -0400,GET,/cleve.net/commerce/sjt/sjt.gif,404,
128.159.144.38,17/Aug/1995:16:55:00 -0400,GET,/cleve.net/commerce/sjt/smalldoom1.jpg,404,
128.159.144.38,17/Aug/1995:16:55:00 -0400,GET,/cleve.net/commerce/sjt/smalldoom2.jpg,404,
128.159.144.38,17/Aug/1995:16:55:00 -0400,GET,/cleve.net/commerce/sjt/smallpcex.jpg,404,
128.159.144.38,17/Aug/1995:16:55:00 -0400,GET,/cleve.net/cnnavbar.gif,404,
www.c3.lanl.gov,17/Aug/1995:16:57:24 -0400,GET,/robots.txt,404,
www-c2.proxy.aol.com,17/Aug/1995:16:57:55 -0400,GET,/history/apollo/pad-abort-test-2/pad-abort-test-2-patch-small.gif,404,
www-c2.proxy.aol.com,17/Aug/1995:16:58:14 -0400,GET,/history/apollo/pad-abort-test-2/images/,404,
www-c2.proxy.aol.com,17/Aug/1995:16:58:23 -0400,GET,/history/apollo/pad-abort-test-2/pad-abort-test-2-patch-small.gif,404,
www-c2.proxy.aol.com,17/Aug/1995:16:58:29 -0400,GET,/history/apollo/pad-abort-test-2/docs/,404,
www-c2.proxy.aol.com,17/Aug/1995:16:58:49 -0400,GET,/history/apollo/pad-abort-test-2/pad-abort-test-2-patch-small.gif,404,
www-c2.proxy.aol.com,17/Aug/1995:16:59:48 -0400,GET,/history/apollo/pad-abort-test-2/pad-abort-test-2-patch-small.gif,404,
www-c2.proxy.aol.com,17/Aug/1995:17:00:43 -0400,GET,/history/apollo/a-001/a-001-patch-small.gif,404,
www-c2.proxy.aol.com,17/Aug/1995:17:01:33 -0400,GET,/history/apollo/a-001/images/,404,
158.140.56.243,17/Aug/1995:17:01:49 -0400,GET,/msfc/astro_home.htmll,404,
www-c2.proxy.aol.com,17/Aug/1995:17:02:11 -0400,GET,/history/apollo/a-001/a-001-patch-small.gif,404,
piweba4y.prodigy.com,17/Aug/1995:17:06:20 -0400,GET,/hmhome.hml,404,
piweba4y.prodigy.com,17/Aug/1995:17:07:08 -0400,GET,/hmhome,404,
sp069.cern.ch,17/Aug/1995:17:13:53 -0400,GET,/images/crawlerway-logo.gif,404,
sp069.cern.ch,17/Aug/1995:17:14:42 -0400,GET,/images/crawlerway-logo.gif,404,
humber.esa.lanl.gov,17/Aug/1995:17:32:54 -0400,GET,/shuttle/resources/orbiters/discovery.gif,404,
p17.euronet.nl,17/Aug/1995:17:50:06 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
xteost.nascom.nasa.gov,17/Aug/1995:17:50:41 -0400,GET,/elv/DELTA/uncons.htm,404,
xteost.nascom.nasa.gov,17/Aug/1995:17:50:48 -0400,GET,/elv/DELTA/uncons.htm,404,
192.216.65.81,17/Aug/1995:17:52:05 -0400,GET,/elv/DELTA/uncons.htm,404,
142.77.100.23,17/Aug/1995:18:06:25 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
scottm.grapevine.com,17/Aug/1995:18:09:36 -0400,GET,/history/apollo/apollo-14/images/index.gif,404,
scottm.grapevine.com,17/Aug/1995:18:09:44 -0400,GET,/history/apollo/apollo-15/images/index.gif,404,
scottm.grapevine.com,17/Aug/1995:18:09:48 -0400,GET,/history/apollo/apollo-16/images/index.gif,404,
scottm.grapevine.com,17/Aug/1995:18:09:53 -0400,GET,/history/apollo/apollo-17/images/index.gif,404,
scottm.grapevine.com,17/Aug/1995:18:09:58 -0400,GET,/history/apollo/apollo-10/images/index.gif,404,
scottm.grapevine.com,17/Aug/1995:18:10:05 -0400,GET,/history/apollo/apollo-9/images/index.gif,404,
gray-mac.slac.stanford.edu,17/Aug/1995:18:10:24 -0400,GET,/shuttle/missions/technology/sts-newsref/stsref-toc.html,404,
scottm.grapevine.com,17/Aug/1995:18:12:53 -0400,GET,/history/apollo/apollo-9/images/index.gif,404,
scottm.grapevine.com,17/Aug/1995:18:12:54 -0400,GET,/history/apollo/apollo-9/images/index.gif,404,
scottm.grapevine.com,17/Aug/1995:18:12:55 -0400,GET,/history/apollo/apollo-10/images/index.gif,404,
scottm.grapevine.com,17/Aug/1995:18:26:33 -0400,GET,/shuttle/missions/images/,404,
scottm.grapevine.com,17/Aug/1995:18:26:38 -0400,GET,/shuttle/images/,404,
scottm.grapevine.com,17/Aug/1995:18:26:42 -0400,GET,/shuttle/missions/images/,404,
gateway.cal.trlabs.ca,17/Aug/1995:18:36:26 -0400,GET,/shuttle/technology/images/sts-wcl-small.gif,404,
drainey.sso.az.honeywell.com,17/Aug/1995:18:36:55 -0400,GET,/procurement/rschhdbk.html,404,
150.252.1.44,17/Aug/1995:18:38:58 -0400,GET,/pub/winvn/readme.txt,404,
198.190.2.73,17/Aug/1995:18:43:07 -0400,GET,/pub/winvn/release.txt,404,
shud.hip.cam.org,17/Aug/1995:18:43:09 -0400,GET,/elv/DELTA/uncons.htm,404,
198.190.2.73,17/Aug/1995:18:43:22 -0400,GET,/pub/winvn/release.txt,404,
198.190.2.73,17/Aug/1995:18:43:26 -0400,GET,/pub/winvn/readme.txt,404,
gateway.cal.trlabs.ca,17/Aug/1995:18:44:16 -0400,GET,/shuttle/technology/images/sts-wcl-small.gif,404,
131.222.61.131,17/Aug/1995:18:49:27 -0400,GET,/home/internet-search.html,404,
131.222.61.131,17/Aug/1995:18:49:33 -0400,GET,/home/internet-directory.html,404,
131.222.61.131,17/Aug/1995:18:49:43 -0400,GET,"/misc/home.map?44,150",404,
131.222.61.131,17/Aug/1995:18:49:48 -0400,GET,/home/internet-search.html,404,
dd24-025.compuserve.com,17/Aug/1995:18:54:28 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
main.com,17/Aug/1995:18:55:18 -0400,GET,/msfc/astro_home.htmll,404,
www-c3.proxy.aol.com,17/Aug/1995:19:00:55 -0400,GET,/shuttle/technology/images/sts_events-small.gif,404,
piweba3y.prodigy.com,17/Aug/1995:19:04:38 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
martyh.xnet.com,17/Aug/1995:19:06:54 -0400,GET,/pub/winvn/readme.txt,404,
martyh.xnet.com,17/Aug/1995:19:07:10 -0400,GET,/pub/winvn/release.txt,404,
h-beige.richmond.infi.net,17/Aug/1995:19:10:49 -0400,GET,/history/apollo/a-001/a-001-patch-small.gif,404,
160.205.65.73,17/Aug/1995:19:12:49 -0400,GET,/elv/DELTA/uncons.htm,404,
rudic.slip.lm.com,17/Aug/1995:19:18:18 -0400,GET,/pub/winvn/readme.txt,404,
rudic.slip.lm.com,17/Aug/1995:19:18:24 -0400,GET,/pub/winvn/readme.txt,404,
lia-b3.aip.realtime.net,17/Aug/1995:19:19:22 -0400,GET,/elv/SCOUT/elvhead2.gif,404,
dyn1-086.cc.umanitoba.ca,17/Aug/1995:19:34:31 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
launcelot.educ.sfu.ca,17/Aug/1995:19:38:34 -0400,GET,/images/pao/AS11/10075244.jpg,404,
launcelot.educ.sfu.ca,17/Aug/1995:19:38:56 -0400,GET,/images/pao/AS11/10075244.jpg,404,
launcelot.educ.sfu.ca,17/Aug/1995:19:40:02 -0400,GET,/images/pao/AS11/10075244.jpg,404,
tubular-21.synapse.net,17/Aug/1995:19:49:07 -0400,GET,/elv/DELTA/uncons.htm,404,
pppd077.compuserve.com,17/Aug/1995:19:49:18 -0400,GET,/images/lf-logo.gif,404,
pppd077.compuserve.com,17/Aug/1995:19:51:31 -0400,GET,/images/hq.jpeg,404,
pppd077.compuserve.com,17/Aug/1995:19:51:38 -0400,GET,/images/hq.jpeg,404,
sterling.dsto.gov.au,17/Aug/1995:20:06:20 -0400,GET,/shuttle/missions/missions.html.,404,
tubular-21.synapse.net,17/Aug/1995:20:11:48 -0400,GET,/://spacelink.msfc.nasa.gov,404,
143.108.39.120,17/Aug/1995:20:15:22 -0400,GET,/history/apollo/sa-1/sa-1-patch-small.gif,404,
143.108.39.120,17/Aug/1995:20:15:51 -0400,GET,/history/apollo/sa-1/images/,404,
143.108.39.120,17/Aug/1995:20:16:06 -0400,GET,/history/apollo/sa-1/sa-1-patch-small.gif,404,
143.108.39.120,17/Aug/1995:20:16:21 -0400,GET,/history/apollo/sa-1/movies/,404,
143.108.39.120,17/Aug/1995:20:16:30 -0400,GET,/history/apollo/sa-1/sa-1-patch-small.gif,404,
143.108.39.120,17/Aug/1995:20:17:47 -0400,GET,/history/apollo/sa-9/sa-9-patch-small.gif,404,
n-01-17.col.org,17/Aug/1995:20:20:19 -0400,GET,/history/apollo/a-001/a-001-patch-small.gif,404,
n-01-17.col.org,17/Aug/1995:20:20:26 -0400,GET,/history/apollo/a-001/images/,404,
n-01-17.col.org,17/Aug/1995:20:20:29 -0400,GET,/history/apollo/a-001/a-001-patch-small.gif,404,
n-01-17.col.org,17/Aug/1995:20:20:33 -0400,GET,/history/apollo/a-001/a-001-patch-small.gif,404,
148.234.16.37,17/Aug/1995:20:25:54 -0400,GET,/procurement/rschhdbk.html,404,
143.108.39.250,17/Aug/1995:20:32:32 -0400,GET,/shuttle/missions/sts-68/ksc-upclose.gif,404,
mac-bcarrico.jpl.nasa.gov,17/Aug/1995:20:32:37 -0400,GET,/images/hq.jpeg,404,
moran.pgd.hawaii.edu,17/Aug/1995:20:40:21 -0400,GET,/,404,
vyger801.nando.net,17/Aug/1995:20:46:52 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
upuaut.reno.nv.us,17/Aug/1995:20:54:03 -0400,GET,/schuttle/countdown/NASA-logosmall,404,
upuaut.reno.nv.us,17/Aug/1995:20:55:08 -0400,GET,/schuttle/countdown/NASA-logosmall.gif,404,
d2211a.bcasd.az.honeywell.com,17/Aug/1995:20:55:29 -0400,GET,/pub/winvn/release.txt,404,
198.147.118.204,17/Aug/1995:21:11:49 -0400,GET,/pub/,404,
128.111.114.165,17/Aug/1995:21:18:25 -0400,GET,wais://wais.oit.unc.edu:210/recipes,404,
port11.wavenet.com,17/Aug/1995:21:20:04 -0400,GET,/pub/,404,
port11.wavenet.com,17/Aug/1995:21:23:10 -0400,GET,/pub/,404,
port11.wavenet.com,17/Aug/1995:21:23:18 -0400,GET,/pub/,404,
port11.wavenet.com,17/Aug/1995:21:23:29 -0400,GET,/pub/,404,
query2.lycos.cs.cmu.edu,17/Aug/1995:21:31:21 -0400,GET,/robots.txt,404,
drkosmos.tiac.net,17/Aug/1995:21:39:26 -0400,GET,/pub/winvn/readme.txt,404,
drkosmos.tiac.net,17/Aug/1995:21:39:35 -0400,GET,/pub/winvn/release.txt,404,
lighthouse.ican.ca,17/Aug/1995:22:11:19 -0400,GET,/pub/winvn/readme.txt,404,
lighthouse.ican.ca,17/Aug/1995:22:11:24 -0400,GET,/pub/winvn/release.txt,404,
ttym19.coil.com,17/Aug/1995:22:12:08 -0400,GET,/pub/winvn/readme.txt,404,
ttym19.coil.com,17/Aug/1995:22:12:17 -0400,GET,/pub/winvn/release.txt,404,
205.138.183.132,17/Aug/1995:22:17:20 -0400,GET,/://spacelink.msfc.nasa.gov,404,
205.138.183.132,17/Aug/1995:22:17:40 -0400,GET,/spacelink.msfc.nasa.gov,404,
205.138.183.132,17/Aug/1995:22:17:42 -0400,GET,/://spacelink.msfc.nasa.gov,404,
dyna240.intr.net,17/Aug/1995:22:39:32 -0400,GET,/pub/winvn/readme.txt,404,
dyna240.intr.net,17/Aug/1995:22:39:37 -0400,GET,/pub/winvn/release.txt,404,
cohosalmon.execpc.com,17/Aug/1995:22:58:34 -0400,GET,/pub/winvn/readme.txt,404,
wheindl.extern.ucsd.edu,17/Aug/1995:23:11:32 -0400,GET,/elv/DELTA/uncons.htm,404,
pm-jv1-174.coastalnet.com,17/Aug/1995:23:16:31 -0400,GET,/pub/winvn/readme.txt,404,
lankford.mindspring.com,17/Aug/1995:23:20:20 -0400,GET,/pub/winvn/readme.txt,404,
piweba5y.prodigy.com,17/Aug/1995:23:21:44 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
firewall.dir.co.jp,17/Aug/1995:23:23:45 -0400,GET,/shuttle/technology/sts-newsref/stsref-to.html,404,
firewall.dir.co.jp,17/Aug/1995:23:23:54 -0400,GET,/shuttle/technology/sts-newsref/stsref-to.html,404,
firewall.dir.co.jp,17/Aug/1995:23:24:00 -0400,GET,/shuttle/technology/sts-newsref/stsref-to.html,404,
firewall.dir.co.jp,17/Aug/1995:23:24:09 -0400,GET,/shuttle/technology/sts-newsref/stsref-to.html,404,
ix-ven-ca2-20.ix.netcom.com,17/Aug/1995:23:38:19 -0400,GET,/pub/winvn/readme.txt,404,
rcsh04.sh.rohmhaas.com,17/Aug/1995:23:42:33 -0400,GET,/images/spaceport-logo.gif,404,
gala.icsh.cae.ntt.jp,17/Aug/1995:23:44:04 -0400,GET,/ksc..html,404,
dal02-08.ppp.iadfw.net,17/Aug/1995:23:46:30 -0400,GET,/pub/winvn/readme.txt,404,
dal02-08.ppp.iadfw.net,17/Aug/1995:23:46:35 -0400,GET,/pub/winvn/release.txt,404,
gala.icsh.cae.ntt.jp,18/Aug/1995:00:01:29 -0400,GET,/shuttle/missions/sts-68/ksc-upclose.gif,404,
gala.icsh.cae.ntt.jp,18/Aug/1995:00:01:40 -0400,GET,/shuttle/missions/sts-68/ksc-upclose.gif,404,
204.176.47.141,18/Aug/1995:00:02:51 -0400,GET,/://spacelink.msfc.nasa.gov,404,
kaifmv.tksc.nasda.go.jp,18/Aug/1995:00:13:15 -0400,GET,/shuttle/missions/sts-71/video/landing.gif,404,
tlh1.supernet.net,18/Aug/1995:00:13:51 -0400,GET,/pub/winvn/release.txt,404,
tlh1.supernet.net,18/Aug/1995:00:13:56 -0400,GET,/pub/winvn/readme.txt,404,
ix-la2-25.ix.netcom.com,18/Aug/1995:00:17:43 -0400,GET,/pub/winvn/readme.txt,404,
ix-la2-25.ix.netcom.com,18/Aug/1995:00:17:50 -0400,GET,/pub/winvn/release.txt,404,
tlh1.supernet.net,18/Aug/1995:00:23:45 -0400,GET,/pub/winvn/readme.txt,404,
www-d3.proxy.aol.com,18/Aug/1995:00:24:17 -0400,GET,/images/crawlerway-logo.gif,404,
neuro.interserv.net,18/Aug/1995:00:30:34 -0400,GET,/robots.txt,404,
piweba4y.prodigy.com,18/Aug/1995:01:28:46 -0400,GET,/%20history/apollo/apollo-13/apollo-13.html,404,
piweba4y.prodigy.com,18/Aug/1995:01:28:53 -0400,GET,/%20history/apollo/apollo-13/apollo-13.html,404,
133.95.151.40,18/Aug/1995:01:36:12 -0400,GET,/kcs.html,404,
palona1.cns.hp.com,18/Aug/1995:01:48:57 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
palona1.cns.hp.com,18/Aug/1995:02:16:53 -0400,GET,/ksc,404,
dnet016.sat.texas.net,18/Aug/1995:02:52:06 -0400,GET,/images/lf-logo.gif,404,
query2.lycos.cs.cmu.edu,18/Aug/1995:03:09:14 -0400,GET,/robots.txt,404,
isi9.ssl.berkeley.edu,18/Aug/1995:03:28:49 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
202.239.14.16,18/Aug/1995:03:39:52 -0400,GET,/pub/winvn/readme.txt,404,
igor.levels.unisa.edu.au,18/Aug/1995:03:51:52 -0400,GET,/elv/DELTA/uncons.htm,404,
ix-pas10-22.ix.netcom.com,18/Aug/1995:05:15:31 -0400,GET,/shuttle/technolo,404,
pc57.nfri.affrc.go.jp,18/Aug/1995:05:20:37 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
136.141.63.108,18/Aug/1995:05:47:35 -0400,GET,/pub/winvn/readme.txt,404,
202.243.22.69,18/Aug/1995:06:03:05 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
203.248.155.120,18/Aug/1995:06:08:17 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
140.112.3.24,18/Aug/1995:06:14:25 -0400,GET,/imag,404,
ppp1.conn.localnet.com,18/Aug/1995:06:55:26 -0400,GET,/pub/win3/winvn,404,
ppp1.conn.localnet.com,18/Aug/1995:06:55:38 -0400,GET,/pub/,404,
133.205.17.42,18/Aug/1995:06:57:33 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
133.205.17.42,18/Aug/1995:07:04:24 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
palona1.cns.hp.com,18/Aug/1995:07:16:02 -0400,GET,/KSC.,404,
palona1.cns.hp.com,18/Aug/1995:07:16:54 -0400,GET,/ksc.,404,
palona1.cns.hp.com,18/Aug/1995:07:17:35 -0400,GET,/ksc.,404,
ruunat.fys.ruu.nl,18/Aug/1995:07:22:32 -0400,GET,/shuttle/technology/sts-newsref/sts-toc.html,404,
palona1.cns.hp.com,18/Aug/1995:07:23:05 -0400,GET,/ksc.,404,
palona1.cns.hp.com,18/Aug/1995:07:23:05 -0400,GET,/ksc.,404,
palona1.cns.hp.com,18/Aug/1995:07:23:07 -0400,GET,/ksc.,404,
palona1.cns.hp.com,18/Aug/1995:07:23:07 -0400,GET,/ksc.,404,
palona1.cns.hp.com,18/Aug/1995:07:23:07 -0400,GET,/ksc.,404,
palona1.cns.hp.com,18/Aug/1995:07:23:17 -0400,GET,/ksc.,404,
128.39.144.208,18/Aug/1995:07:37:12 -0400,GET,/shuttle/missions/sts-89/mission-sts-89.html,404,
wlpc05.wall.gu.se,18/Aug/1995:07:57:13 -0400,GET,/://spacelink.msfc.nasa.gov,404,
taurus.zrz.tu-berlin.de,18/Aug/1995:08:05:14 -0400,GET,/images/crawlerway-logo.gif,404,
